iter	Logloss
779	0.02339273965
780	0.02336697105
781	0.02334872502
782	0.0233317896
783	0.02331451486
784	0.02328306377
785	0.02325547102
786	0.0232418794
787	0.02323285129
788	0.02323284579
789	0.0232184667
790	0.02320916791
791	0.02319927184
792	0.02319220932
793	0.02317699755
794	0.02317075049
795	0.02315556938
796	0.02314050921
797	0.02313002763
798	0.02311740061
799	0.0231068356
800	0.023094962
801	0.0230788504
802	0.02307109291
803	0.02304939736
804	0.02302898749
805	0.02301778659
806	0.02301494481
807	0.02300702797
808	0.02298560797
809	0.02297747482
810	0.02294048641
811	0.02292540556
812	0.0229253263
813	0.02291879842
814	0.02290939942
815	0.0228719923
816	0.02285954902
817	0.02283902203
818	0.02283108011
819	0.02282019245
820	0.02281195118
821	0.02280551376
822	0.02279440339
823	0.02278479812
824	0.02277888769
825	0.02277039071
826	0.02274908374
827	0.02274184908
828	0.02272607285
829	0.02271149004
830	0.0226937505
831	0.0226835727
832	0.02266201519
833	0.0226539842
834	0.02263712982
835	0.02262896152
836	0.02262893191
837	0.02262170642
838	0.02261260897
839	0.02260162176
840	0.02259441677
841	0.02257590158
842	0.0225339672
843	0.02252317728
844	0.02249843218
845	0.02249839173
846	0.02248771656
847	0.02247738414
848	0.02247737802
849	0.02246310184
850	0.02245064034
851	0.02243173405
852	0.02243172298
853	0.02242248076
854	0.02239268879
855	0.02237848666
856	0.02235547723
857	0.02234774704
858	0.02233934406
859	0.022326061
860	0.02230864758
861	0.02229917417
862	0.0222943461
863	0.02228205192
864	0.02226622358
865	0.02226613026
866	0.02226090466
867	0.02226089918
868	0.02224776088
869	0.02222735411
870	0.02221960988
871	0.0222111736
872	0.02218909554
873	0.02218226879
874	0.02217304821
875	0.02215808997
876	0.02214038451
877	0.02212158246
878	0.02211110156
879	0.02210288254
880	0.0220942304
881	0.02208711773
882	0.02207910515
883	0.02207397765
884	0.02206725683
885	0.02204421823
886	0.02204417065
887	0.02202890759
888	0.02201880035
889	0.02200313527
890	0.02199532301
891	0.02199519624
892	0.0219864011
893	0.02196430658
894	0.02195704073
895	0.02194141212
896	0.02192082386
897	0.02191171797
898	0.02189321508
899	0.02187614096
900	0.0218727232
901	0.02187272059
902	0.02186515374
903	0.02185239628
904	0.02184399012
905	0.02183960729
906	0.02182074393
907	0.02180718465
908	0.02179836781
909	0.02178111578
910	0.0217796297
911	0.0217627408
912	0.0217494278
913	0.0217376343
914	0.02173073314
915	0.02171583975
916	0.02171582687
917	0.02171472002
918	0.02170233742
919	0.02169771893
920	0.02169771681
921	0.02168889344
922	0.02168884958
923	0.02167961162
924	0.0216714607
925	0.02165963007
926	0.02164056764
927	0.0216214136
928	0.0216130359
929	0.02160503287
930	0.02160501985
931	0.02160499779
932	0.02160498915
933	0.02160498173
934	0.02160497824
935	0.02160496814
936	0.02160496007
937	0.0216049551
938	0.02160494673
939	0.02160494047
940	0.02160493708
941	0.02160492693
942	0.02160492375
943	0.0216049114
944	0.02160490643
945	0.02160489825
946	0.02160489307
947	0.02160488761
948	0.02160488276
949	0.02160486964
950	0.02160486391
951	0.02160123406
952	0.02159228738
953	0.02158329095
954	0.02158072002
955	0.02157314796
956	0.02154749222
957	0.02153415309
958	0.02151379936
959	0.02150649398
960	0.02150649274
961	0.02150626913
962	0.02150624772
963	0.02150612952
964	0.02149910959
965	0.0214935851
966	0.02149358365
967	0.02149354719
968	0.02149353889
969	0.02148697721
970	0.02148565576
971	0.02145905658
972	0.02143866425
973	0.02142163482
974	0.02138690988
975	0.02137591758
976	0.02135186486
977	0.0213518513
978	0.0213466523
979	0.02133537367
980	0.02132669728
981	0.02132666375
982	0.02131828162
983	0.02131822573
984	0.02131087065
985	0.02129807402
986	0.02129804563
987	0.02127428024
988	0.02125949901
989	0.02125851715
990	0.02125352794
991	0.02125352792
992	0.02124304051
993	0.02122605626
994	0.02121636476
995	0.02121635426
996	0.02120772477
997	0.02120187185
998	0.02119013274
999	0.02117655567
